"Station","Polluant","Typologie","Commune","Lat","Lon","Heure_Ref","Echeance_H","Date_Prevue","Pred_Mean","Pred_Max_80","Pred_Max_95","Statut"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,40,2026-01-08 04:00:00,13.94,24.59,30.23,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,41,2026-01-08 05:00:00,16.11,26.76,32.4,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,42,2026-01-08 06:00:00,20.95,31.6,37.24,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,43,2026-01-08 07:00:00,26.5,37.15,42.79,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,44,2026-01-08 08:00:00,29.38,40.04,45.68,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,45,2026-01-08 09:00:00,29.75,40.4,46.04,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,46,2026-01-08 10:00:00,29.07,39.72,45.36,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,47,2026-01-08 11:00:00,28.03,38.69,44.32,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,48,2026-01-08 12:00:00,26.32,36.98,42.62,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,1,2026-01-06 13:00:00,32.28,37.19,39.78,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,2,2026-01-06 14:00:00,28.18,33.64,36.53,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,3,2026-01-06 15:00:00,25.88,31.85,35,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,4,2026-01-06 16:00:00,23.51,29.94,33.34,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,5,2026-01-06 17:00:00,26.81,33.67,37.3,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,6,2026-01-06 18:00:00,30.82,38.09,41.94,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,7,2026-01-06 19:00:00,32.56,40.22,44.27,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,8,2026-01-06 20:00:00,32.57,40.59,44.84,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,9,2026-01-06 21:00:00,31.1,39.47,43.9,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,10,2026-01-06 22:00:00,28.18,36.89,41.5,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,11,2026-01-06 23:00:00,26.13,35.16,39.94,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,12,2026-01-07,23.85,33.19,38.14,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,13,2026-01-07 01:00:00,20.55,30.19,35.29,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,14,2026-01-07 02:00:00,20.65,30.59,35.84,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,15,2026-01-07 03:00:00,19.06,29.28,34.68,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,16,2026-01-07 04:00:00,18.03,28.52,34.07,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,17,2026-01-07 05:00:00,17.5,28.25,33.95,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,18,2026-01-07 06:00:00,19.48,30.5,36.33,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,19,2026-01-07 07:00:00,22.58,33.86,39.82,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,20,2026-01-07 08:00:00,25.21,36.73,42.83,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,21,2026-01-07 09:00:00,25.19,36.96,43.19,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,22,2026-01-07 10:00:00,23.88,35.89,42.24,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,23,2026-01-07 11:00:00,22.09,34.32,40.8,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,24,2026-01-07 12:00:00,20.41,32.88,39.48,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,25,2026-01-07 13:00:00,18.43,31.12,37.84,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,26,2026-01-07 14:00:00,18.1,31.01,37.84,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,27,2026-01-07 15:00:00,18.57,31.69,38.64,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,28,2026-01-07 16:00:00,18.22,31.56,38.62,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,29,2026-01-07 17:00:00,23,36.55,43.72,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,30,2026-01-07 18:00:00,28.1,41.86,49.14,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,31,2026-01-07 19:00:00,30.64,44.6,51.98,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,32,2026-01-07 20:00:00,31.23,45.38,52.88,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,33,2026-01-07 21:00:00,30.19,44.54,52.13,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,34,2026-01-07 22:00:00,27.58,42.13,49.82,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,35,2026-01-07 23:00:00,25.76,40.49,48.29,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,36,2026-01-08,23.65,38.57,46.47,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,37,2026-01-08 01:00:00,20.46,35.57,43.57,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,38,2026-01-08 02:00:00,20.66,35.95,44.05,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,39,2026-01-08 03:00:00,19.13,34.6,42.79,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,40,2026-01-08 04:00:00,18.15,33.8,42.08,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,41,2026-01-08 05:00:00,17.65,33.48,41.86,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,42,2026-01-08 06:00:00,19.66,35.66,44.13,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,43,2026-01-08 07:00:00,22.78,38.96,47.52,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,44,2026-01-08 08:00:00,25.42,41.76,50.42,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,45,2026-01-08 09:00:00,25.42,41.93,50.67,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,46,2026-01-08 10:00:00,24.11,40.79,49.62,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,47,2026-01-08 11:00:00,22.32,39.16,48.08,"Normal"
"Toulouse-Berthelot Urbain","NO2","Urbaine","TOULOUSE",43.5873,1.44403,2026-01-06 12:00:00,48,2026-01-08 12:00:00,20.65,37.66,46.66,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,1,2026-01-06 13:00:00,39.93,46.74,50.34,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,2,2026-01-06 14:00:00,34.19,41.73,45.72,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,3,2026-01-06 15:00:00,30.1,38.31,42.66,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,4,2026-01-06 16:00:00,27.65,36.48,41.15,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,5,2026-01-06 17:00:00,31.92,41.33,46.31,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,6,2026-01-06 18:00:00,35.52,45.47,50.73,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,7,2026-01-06 19:00:00,36.25,46.71,52.25,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,8,2026-01-06 20:00:00,33.18,44.14,49.93,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,9,2026-01-06 21:00:00,30.08,41.51,47.55,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,10,2026-01-06 22:00:00,27.19,39.07,45.35,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,11,2026-01-06 23:00:00,23.66,35.97,42.48,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,12,2026-01-07,19.55,32.28,39.02,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,13,2026-01-07 01:00:00,18.09,31.22,38.17,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,14,2026-01-07 02:00:00,16.5,30.02,37.18,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,15,2026-01-07 03:00:00,14.69,28.59,35.95,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,16,2026-01-07 04:00:00,13.86,28.13,35.68,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,17,2026-01-07 05:00:00,14.08,28.71,36.45,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,18,2026-01-07 06:00:00,16.15,31.14,39.07,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,19,2026-01-07 07:00:00,20.36,35.68,43.8,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,20,2026-01-07 08:00:00,21.84,37.5,45.79,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,21,2026-01-07 09:00:00,20.65,36.63,45.1,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,22,2026-01-07 10:00:00,19.1,35.41,44.04,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,23,2026-01-07 11:00:00,18.17,34.8,43.6,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,24,2026-01-07 12:00:00,17.14,34.07,43.04,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,25,2026-01-07 13:00:00,15.73,32.97,42.09,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,26,2026-01-07 14:00:00,15.02,32.55,41.83,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,27,2026-01-07 15:00:00,15.03,32.85,42.29,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,28,2026-01-07 16:00:00,15.82,33.93,43.51,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,29,2026-01-07 17:00:00,22.64,41.03,50.76,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,30,2026-01-07 18:00:00,28.24,46.91,56.79,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,31,2026-01-07 19:00:00,30.55,49.49,59.51,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,32,2026-01-07 20:00:00,28.72,47.93,58.09,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,33,2026-01-07 21:00:00,26.59,46.07,56.37,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,34,2026-01-07 22:00:00,24.47,44.2,54.65,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,35,2026-01-07 23:00:00,21.54,41.53,52.11,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,36,2026-01-08,17.9,38.15,48.87,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,37,2026-01-08 01:00:00,16.81,37.31,48.16,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,38,2026-01-08 02:00:00,15.51,36.26,47.24,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,39,2026-01-08 03:00:00,13.94,34.92,46.03,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,40,2026-01-08 04:00:00,13.28,34.51,45.74,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,41,2026-01-08 05:00:00,13.64,35.11,46.47,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,42,2026-01-08 06:00:00,15.83,37.53,49.02,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,43,2026-01-08 07:00:00,20.12,42.06,53.67,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,44,2026-01-08 08:00:00,21.67,43.84,55.57,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,45,2026-01-08 09:00:00,20.53,42.92,54.78,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,46,2026-01-08 10:00:00,19.03,41.64,53.62,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,47,2026-01-08 11:00:00,18.14,40.97,53.06,"Normal"
"Toulouse-Jacquier Urbain","NO2","Urbaine","TOULOUSE",43.5757,1.41807,2026-01-06 12:00:00,48,2026-01-08 12:00:00,17.13,40.19,52.39,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,1,2026-01-06 13:00:00,21.77,27.84,31.05,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,2,2026-01-06 14:00:00,20.25,26.89,30.41,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,3,2026-01-06 15:00:00,19.4,26.58,30.37,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,4,2026-01-06 16:00:00,20.63,28.3,32.36,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,5,2026-01-06 17:00:00,27.58,35.71,40.02,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,6,2026-01-06 18:00:00,31.96,40.53,45.07,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,7,2026-01-06 19:00:00,34.48,43.47,48.23,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,8,2026-01-06 20:00:00,33.31,42.7,47.67,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,9,2026-01-06 21:00:00,32.95,42.72,47.89,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,10,2026-01-06 22:00:00,30.12,40.26,45.62,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,11,2026-01-06 23:00:00,27.75,38.24,43.79,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,12,2026-01-07,24.82,35.65,41.38,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,13,2026-01-07 01:00:00,22.13,33.29,39.2,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,14,2026-01-07 02:00:00,20.99,32.47,38.55,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,15,2026-01-07 03:00:00,20.32,32.11,38.35,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,16,2026-01-07 04:00:00,19.76,31.86,38.26,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,17,2026-01-07 05:00:00,20.84,33.23,39.79,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,18,2026-01-07 06:00:00,23.1,35.78,42.49,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,19,2026-01-07 07:00:00,26.87,39.83,46.7,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,20,2026-01-07 08:00:00,29,42.24,49.25,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,21,2026-01-07 09:00:00,27.05,40.56,47.71,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,22,2026-01-07 10:00:00,25.41,39.18,46.47,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,23,2026-01-07 11:00:00,22.97,37,44.43,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,24,2026-01-07 12:00:00,20.45,34.73,42.3,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,25,2026-01-07 13:00:00,19.3,33.84,41.53,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,26,2026-01-07 14:00:00,18.83,33.61,41.44,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,27,2026-01-07 15:00:00,18.55,33.57,41.52,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,28,2026-01-07 16:00:00,20.12,35.38,43.45,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,29,2026-01-07 17:00:00,27.3,42.79,50.98,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,30,2026-01-07 18:00:00,31.84,47.55,55.88,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,31,2026-01-07 19:00:00,34.47,50.42,58.86,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,32,2026-01-07 20:00:00,33.38,49.55,58.11,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,33,2026-01-07 21:00:00,33.08,49.46,58.14,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,34,2026-01-07 22:00:00,30.29,46.89,55.68,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,35,2026-01-07 23:00:00,27.95,44.76,53.66,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,36,2026-01-08,25.04,42.06,51.07,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,37,2026-01-08 01:00:00,22.36,39.6,48.72,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,38,2026-01-08 02:00:00,21.23,38.67,47.9,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,39,2026-01-08 03:00:00,20.56,38.2,47.54,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,40,2026-01-08 04:00:00,20.02,37.85,47.3,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,41,2026-01-08 05:00:00,21.1,39.13,48.68,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,42,2026-01-08 06:00:00,23.36,41.59,51.24,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,43,2026-01-08 07:00:00,27.13,45.56,55.31,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,44,2026-01-08 08:00:00,29.26,47.88,57.73,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,45,2026-01-08 09:00:00,27.31,46.12,56.07,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,46,2026-01-08 10:00:00,25.67,44.66,54.71,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,47,2026-01-08 11:00:00,23.23,42.4,52.55,"Normal"
"Toulouse-Mazades Urbain","NO2","Urbaine","TOULOUSE",43.6236,1.43861,2026-01-06 12:00:00,48,2026-01-08 12:00:00,20.71,40.07,50.31,"Normal"
"Toulouse-Périphérique Observation","NO2","Urbaine","TOULOUSE",43.574,1.44959,2026-01-06 12:00:00,1,2026-01-06 13:00:00,70.89,82.72,88.99,"Normal"
