"Station","Polluant","Typologie","Lat","Lon","Heure_Ref","Echeance_H","Date_Prevue","Pred_Mean","Pred_Max","Statut"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,39,2026-01-08 02:00:00,14.15,27.83,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,40,2026-01-08 03:00:00,12.79,26.46,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,41,2026-01-08 04:00:00,12.2,25.88,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,42,2026-01-08 05:00:00,18.61,32.29,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,43,2026-01-08 06:00:00,19.18,32.86,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,44,2026-01-08 07:00:00,21.53,35.21,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,45,2026-01-08 08:00:00,22.4,36.08,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,46,2026-01-08 09:00:00,20.52,34.19,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,47,2026-01-08 10:00:00,17.55,31.23,"Normal"
"Blagnac Aéroport Piste  - Observation","NO2","Périurbaine",43.6253,1.37725,2026-01-06 11:00:00,48,2026-01-08 11:00:00,16.73,30.4,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,1,2026-01-06 12:00:00,27.02,36.11,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,2,2026-01-06 13:00:00,23.68,34.07,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,3,2026-01-06 14:00:00,21.58,33.09,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,4,2026-01-06 15:00:00,20.61,33.1,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,5,2026-01-06 16:00:00,22.45,35.82,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,6,2026-01-06 17:00:00,27.75,41.93,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,7,2026-01-06 18:00:00,32.41,47.33,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,8,2026-01-06 19:00:00,32.21,47.8,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,9,2026-01-06 20:00:00,30.06,46.28,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,10,2026-01-06 21:00:00,28.49,45.29,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,11,2026-01-06 22:00:00,25.93,43.28,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,12,2026-01-06 23:00:00,23.23,41.09,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,13,2026-01-07,19.87,38.21,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,14,2026-01-07 01:00:00,17.53,36.33,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,15,2026-01-07 02:00:00,14.68,33.9,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,16,2026-01-07 03:00:00,14.02,33.65,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,17,2026-01-07 04:00:00,15.37,35.37,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,18,2026-01-07 05:00:00,15.65,36.02,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,19,2026-01-07 06:00:00,18.82,39.53,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,20,2026-01-07 07:00:00,23.3,44.34,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,21,2026-01-07 08:00:00,24.63,45.98,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,22,2026-01-07 09:00:00,21.41,43.06,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,23,2026-01-07 10:00:00,17.67,39.6,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,24,2026-01-07 11:00:00,16.94,39.14,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,25,2026-01-07 12:00:00,16.21,38.67,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,26,2026-01-07 13:00:00,14.94,37.65,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,27,2026-01-07 14:00:00,14.46,37.4,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,28,2026-01-07 15:00:00,14.81,37.98,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,29,2026-01-07 16:00:00,17.72,41.11,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,30,2026-01-07 17:00:00,23.91,47.5,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,31,2026-01-07 18:00:00,29.28,53.07,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,32,2026-01-07 19:00:00,29.66,53.64,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,33,2026-01-07 20:00:00,27.99,52.15,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,34,2026-01-07 21:00:00,26.81,51.14,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,35,2026-01-07 22:00:00,24.56,49.07,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,36,2026-01-07 23:00:00,22.12,46.78,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,37,2026-01-08,18.97,43.79,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,38,2026-01-08 01:00:00,16.81,41.77,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,39,2026-01-08 02:00:00,14.1,39.21,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,40,2026-01-08 03:00:00,13.55,38.8,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,41,2026-01-08 04:00:00,14.98,40.36,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,42,2026-01-08 05:00:00,15.34,40.85,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,43,2026-01-08 06:00:00,18.57,44.2,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,44,2026-01-08 07:00:00,23.11,48.85,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,45,2026-01-08 08:00:00,24.48,50.33,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,46,2026-01-08 09:00:00,21.29,47.25,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,47,2026-01-08 10:00:00,17.58,43.65,"Normal"
"Blagnac Aéroport Trafic ","NO2","Périurbaine",43.6335,1.37572,2026-01-06 11:00:00,48,2026-01-08 11:00:00,16.87,43.04,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,1,2026-01-06 13:00:00,5.88,12.74,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,2,2026-01-06 14:00:00,6.6,13.46,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,3,2026-01-06 15:00:00,7.45,14.31,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,4,2026-01-06 16:00:00,9.65,16.51,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,5,2026-01-06 17:00:00,14.61,21.48,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,6,2026-01-06 18:00:00,17.54,24.41,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,7,2026-01-06 19:00:00,17.3,24.16,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,8,2026-01-06 20:00:00,14.97,21.84,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,9,2026-01-06 21:00:00,12.79,19.65,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,10,2026-01-06 22:00:00,11.19,18.05,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,11,2026-01-06 23:00:00,10.27,17.13,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,12,2026-01-07,9.95,16.82,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,13,2026-01-07 01:00:00,9.44,16.3,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,14,2026-01-07 02:00:00,8.49,15.36,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,15,2026-01-07 03:00:00,8.12,14.98,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,16,2026-01-07 04:00:00,8.01,14.88,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,17,2026-01-07 05:00:00,7.84,14.71,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,18,2026-01-07 06:00:00,9.13,16,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,19,2026-01-07 07:00:00,10.44,17.3,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,20,2026-01-07 08:00:00,10.23,17.1,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,21,2026-01-07 09:00:00,9.93,16.8,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,22,2026-01-07 10:00:00,9.81,16.68,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,23,2026-01-07 11:00:00,8.57,15.44,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,24,2026-01-07 12:00:00,7.34,14.21,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,25,2026-01-07 13:00:00,6.71,13.58,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,26,2026-01-07 14:00:00,7.12,13.99,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,27,2026-01-07 15:00:00,7.81,14.68,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,28,2026-01-07 16:00:00,9.91,16.78,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,29,2026-01-07 17:00:00,14.82,21.69,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,30,2026-01-07 18:00:00,17.71,24.59,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,31,2026-01-07 19:00:00,17.45,24.32,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,32,2026-01-07 20:00:00,15.11,21.98,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,33,2026-01-07 21:00:00,12.92,19.79,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,34,2026-01-07 22:00:00,11.31,18.19,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,35,2026-01-07 23:00:00,10.39,17.26,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,36,2026-01-08,10.07,16.95,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,37,2026-01-08 01:00:00,9.56,16.43,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,38,2026-01-08 02:00:00,8.61,15.48,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,39,2026-01-08 03:00:00,8.23,15.11,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,40,2026-01-08 04:00:00,8.13,15,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,41,2026-01-08 05:00:00,7.96,14.84,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,42,2026-01-08 06:00:00,9.25,16.12,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,43,2026-01-08 07:00:00,10.55,17.43,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,44,2026-01-08 08:00:00,10.35,17.22,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,45,2026-01-08 09:00:00,10.05,16.92,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,46,2026-01-08 10:00:00,9.93,16.8,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,47,2026-01-08 11:00:00,8.69,15.57,"Normal"
"Castres-Travet Urbain","NO2","Urbaine",43.6106,2.23,2026-01-06 12:00:00,48,2026-01-08 12:00:00,7.46,14.34,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,1,2026-01-06 12:00:00,4.45,8.48,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,2,2026-01-06 13:00:00,4.57,9.25,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,3,2026-01-06 14:00:00,4.86,9.99,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,4,2026-01-06 15:00:00,5.43,10.87,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,5,2026-01-06 16:00:00,7.16,12.82,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,6,2026-01-06 17:00:00,11.67,17.51,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,7,2026-01-06 18:00:00,12.79,18.76,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,8,2026-01-06 19:00:00,10.17,16.23,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,9,2026-01-06 20:00:00,8.36,14.5,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,10,2026-01-06 21:00:00,7.23,13.42,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,11,2026-01-06 22:00:00,6.35,12.59,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,12,2026-01-06 23:00:00,5.54,11.81,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,13,2026-01-07,5.05,11.34,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,14,2026-01-07 01:00:00,4.8,11.11,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,15,2026-01-07 02:00:00,4.32,10.64,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,16,2026-01-07 03:00:00,3.75,10.09,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,17,2026-01-07 04:00:00,3.67,10.01,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,18,2026-01-07 05:00:00,4.07,10.42,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,19,2026-01-07 06:00:00,5.29,11.64,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,20,2026-01-07 07:00:00,6.44,12.8,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,21,2026-01-07 08:00:00,7,13.36,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,22,2026-01-07 09:00:00,6.4,12.77,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,23,2026-01-07 10:00:00,5.89,12.25,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,24,2026-01-07 11:00:00,5.06,11.42,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,25,2026-01-07 12:00:00,4.8,11.17,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,26,2026-01-07 13:00:00,4.8,11.17,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,27,2026-01-07 14:00:00,5.01,11.39,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,28,2026-01-07 15:00:00,5.53,11.91,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,29,2026-01-07 16:00:00,7.23,13.6,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,30,2026-01-07 17:00:00,11.72,18.09,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,31,2026-01-07 18:00:00,12.83,19.2,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,32,2026-01-07 19:00:00,10.2,16.57,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,33,2026-01-07 20:00:00,8.39,14.76,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,34,2026-01-07 21:00:00,7.25,13.62,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,35,2026-01-07 22:00:00,6.37,12.75,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,36,2026-01-07 23:00:00,5.56,11.93,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,37,2026-01-08,5.07,11.44,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,38,2026-01-08 01:00:00,4.82,11.19,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,39,2026-01-08 02:00:00,4.34,10.71,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,40,2026-01-08 03:00:00,3.77,10.14,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,41,2026-01-08 04:00:00,3.68,10.06,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,42,2026-01-08 05:00:00,4.08,10.46,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,43,2026-01-08 06:00:00,5.3,11.68,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,44,2026-01-08 07:00:00,6.46,12.83,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,45,2026-01-08 08:00:00,7.02,13.39,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,46,2026-01-08 09:00:00,6.42,12.79,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,47,2026-01-08 10:00:00,5.9,12.28,"Normal"
"Lannemezan Peyrehitte Industrielle","NO2","Périurbaine",43.0943,0.39977,2026-01-06 11:00:00,48,2026-01-08 11:00:00,5.07,11.44,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,1,2026-01-06 13:00:00,12.63,24.53,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,2,2026-01-06 14:00:00,9.78,21.68,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,3,2026-01-06 15:00:00,10.4,22.31,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,4,2026-01-06 16:00:00,15.46,27.36,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,5,2026-01-06 17:00:00,24.85,36.75,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,6,2026-01-06 18:00:00,27.69,39.59,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,7,2026-01-06 19:00:00,24.42,36.32,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,8,2026-01-06 20:00:00,21.13,33.03,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,9,2026-01-06 21:00:00,16.63,28.53,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,10,2026-01-06 22:00:00,13.42,25.32,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,11,2026-01-06 23:00:00,11.03,22.93,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,12,2026-01-07,9.31,21.21,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,13,2026-01-07 01:00:00,7.78,19.68,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,14,2026-01-07 02:00:00,7.23,19.13,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,15,2026-01-07 03:00:00,6.34,18.24,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,16,2026-01-07 04:00:00,7.24,19.13,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,17,2026-01-07 05:00:00,8.58,20.47,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,18,2026-01-07 06:00:00,9.19,21.09,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,19,2026-01-07 07:00:00,15.05,26.95,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,20,2026-01-07 08:00:00,19.93,31.83,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,21,2026-01-07 09:00:00,21.66,33.55,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,22,2026-01-07 10:00:00,20.75,32.64,"Normal"
